corpus=918, words=10275, K=20, a=0.200000, b=0.300000
initial perplexity=1876.647973
prove: 0.000903 (3)
setting: 0.000903 (3)
traditional: 0.000903 (3)

-- topic: 10 (2783 words)
car: 0.014713 (86)
militants: 0.007894 (46)
security: 0.006700 (39)
ceasefire: 0.005336 (31)
militant: 0.004825 (28)
peace: 0.003802 (22)
headquarters: 0.003631 (21)
bomber: 0.003461 (20)
suicide: 0.003461 (20)
outfits: 0.003461 (20)
army: 0.003290 (19)
whether: 0.003120 (18)
vehicles: 0.002949 (17)
troops: 0.002949 (17)
e: 0.002779 (16)
explosion: 0.002779 (16)
gate: 0.002608 (15)
school: 0.002097 (12)
authorities: 0.002097 (12)
process: 0.002097 (12)

-- topic: 11 (3890 words)
train: 0.043499 (303)
passengers: 0.014672 (102)
station: 0.012807 (89)
trains: 0.009652 (67)
railway: 0.008505 (59)
coaches: 0.008218 (57)
van: 0.006354 (44)
tracks: 0.005493 (38)
track: 0.005206 (36)
bound: 0.004919 (34)
fire: 0.004776 (33)
luggage: 0.004776 (33)
stations: 0.003915 (27)
passenger: 0.003485 (24)
process: 0.003485 (24)
peace: 0.003342 (23)
travelling: 0.002911 (20)
compartment: 0.002625 (18)
local: 0.002625 (18)
compartments: 0.002481 (17)

-- topic: 12 (2058 words)
accused: 0.014454 (74)
court: 0.011536 (59)
case: 0.010563 (54)
charges: 0.006478 (33)
sections: 0.004922 (25)
charged: 0.004533 (23)
murder: 0.004533 (23)
death: 0.004144 (21)
trial: 0.003754 (19)
conspiracy: 0.003754 (19)
sentence: 0.003560 (18)
three: 0.002782 (14)
charge: 0.002782 (14)
judge: 0.002587 (13)
years: 0.002393 (12)
others: 0.002198 (11)
right: 0.002198 (11)
confession: 0.002198 (11)
guilty: 0.002198 (11)
chargesheet: 0.002198 (11)

-- topic: 13 (3505 words)
temple: 0.037693 (248)
mosque: 0.010975 (72)
complex: 0.010368 (68)
prayers: 0.008243 (54)
monks: 0.004903 (32)
religious: 0.004448 (29)
bandh: 0.004448 (29)
tree: 0.004144 (27)
shrine: 0.004144 (27)
inside: 0.003992 (26)
holy: 0.003689 (24)
famous: 0.003689 (24)
statue: 0.003385 (22)
remained: 0.003385 (22)
devotees: 0.003233 (21)
communal: 0.003233 (21)
enlightenment: 0.003082 (20)
pilgrims: 0.003082 (20)
serial: 0.002778 (18)
imposed: 0.002778 (18)

-- topic: 14 (1404 words)
militant: 0.005416 (24)
children: 0.004970 (22)
outfit: 0.004970 (22)
celebrations: 0.004302 (19)
function: 0.004302 (19)
district: 0.003187 (14)
talks: 0.002964 (13)
boycott: 0.002964 (13)
flag: 0.002742 (12)
schoolchildren: 0.002742 (12)
protest: 0.002742 (12)
administration: 0.002296 (10)
celebrate: 0.002296 (10)
bandh: 0.002073 (9)
march: 0.002073 (9)
student: 0.002073 (9)
camps: 0.001850 (8)
outfits: 0.001850 (8)
belonging: 0.001627 (7)
schools: 0.001627 (7)

-- topic: 15 (29651 words)
said: 0.035539 (1163)
blasts: 0.017728 (580)
government: 0.013787 (451)
will: 0.012443 (407)
security: 0.012015 (393)
people: 0.011893 (389)
attack: 0.010854 (355)
also: 0.009510 (311)
attacks: 0.007738 (253)
terror: 0.007127 (233)
terrorism: 0.006455 (211)
intelligence: 0.006394 (209)
state: 0.006394 (209)
statement: 0.005753 (188)
blast: 0.005691 (186)
terrorist: 0.005539 (181)
bomb: 0.005142 (168)
take: 0.004744 (155)
condemned: 0.004378 (143)
country: 0.004133 (135)

-- topic: 16 (32474 words)
police: 0.024027 (854)
said: 0.021383 (760)
blasts: 0.020792 (739)
blast: 0.015899 (565)
arrested: 0.010443 (371)
two: 0.009486 (337)
also: 0.009458 (336)
terror: 0.008558 (304)
bombs: 0.008530 (303)
case: 0.007433 (264)
used: 0.007349 (261)
bomb: 0.006224 (221)
one: 0.005999 (213)
serial: 0.005746 (204)
accused: 0.005661 (201)
sources: 0.005408 (192)
three: 0.005099 (181)
persons: 0.004311 (153)
found: 0.004227 (150)
suspects: 0.004171 (148)

-- topic: 17 (444 words)
hopes: 0.002637 (9)
blot: 0.001219 (4)
overcome: 0.000936 (3)
bullet: 0.000936 (3)
raised: 0.000936 (3)
procuring: 0.000936 (3)
shared: 0.000936 (3)
standard: 0.000936 (3)
devices: 0.000652 (2)
relations: 0.000652 (2)
cameras: 0.000652 (2)
story: 0.000652 (2)
packet: 0.000652 (2)
intelligence: 0.000652 (2)
courts: 0.000652 (2)
cultural: 0.000652 (2)
things: 0.000652 (2)
arguing: 0.000652 (2)
worship: 0.000652 (2)
plates: 0.000652 (2)

-- topic: 18 (1105 words)
neighbouring: 0.002937 (12)
villagers: 0.002937 (12)
water: 0.002937 (12)
worst: 0.002221 (9)
began: 0.001982 (8)
thinking: 0.001743 (7)
shopkeepers: 0.001743 (7)
trader: 0.001743 (7)
independence: 0.001743 (7)
fear: 0.001743 (7)
northeast: 0.001743 (7)
madrasas: 0.001743 (7)
suspicious: 0.001504 (6)
weekend: 0.001504 (6)
go: 0.001504 (6)
ever: 0.001504 (6)
miss: 0.001504 (6)
face: 0.001266 (5)
parade: 0.001266 (5)
anniversary: 0.001266 (5)

-- topic: 19 (1917 words)
family: 0.005461 (27)
treatment: 0.004260 (21)
father: 0.004060 (20)
patients: 0.004060 (20)
year: 0.003860 (19)
relatives: 0.003660 (18)
death: 0.003460 (17)
come: 0.003060 (15)
undergoing: 0.002860 (14)
brought: 0.002860 (14)
daughter: 0.002860 (14)
now: 0.002860 (14)
meet: 0.002860 (14)
school: 0.002660 (13)
son: 0.002660 (13)
wife: 0.002460 (12)
handed: 0.002460 (12)
hospitals: 0.002460 (12)
returned: 0.002460 (12)
admitted: 0.002260 (11)
[[  2.00000000e-01   2.00000000e-01   4.72000000e+01 ...,   2.00000000e-01
    2.00000000e-01   2.00000000e-01]
 [  2.00000000e-01   2.20000000e+00   2.42000000e+01 ...,   2.00000000e-01
    2.00000000e-01   2.00000000e-01]
 [  2.00000000e-01   2.00000000e-01   5.20000000e+00 ...,   2.00000000e-01
    2.00000000e-01   2.00000000e-01]
 ..., 
 [  2.00000000e-01   2.00000000e-01   2.05200000e+02 ...,   2.00000000e-01
    2.00000000e-01   1.20000000e+00]
 [  4.20000000e+00   2.00000000e-01   9.20000000e+00 ...,   1.20000000e+00
    2.00000000e-01   4.20000000e+00]
 [  7.20000000e+00   2.00000000e-01   1.67200000e+02 ...,   2.00000000e-01
    2.00000000e-01   2.00000000e-01]]
[[  1.58730159e-03   1.58730159e-03   3.74603175e-01 ...,   1.58730159e-03
    1.58730159e-03   1.58730159e-03]
 [  2.59740260e-03   2.85714286e-02   3.14285714e-01 ...,   2.59740260e-03
    2.59740260e-03   2.59740260e-03]
 [  1.63934426e-03   1.63934426e-03   4.26229508e-02 ...,   1.63934426e-03
    1.63934426e-03   1.63934426e-03]
 ..., 
 [  7.96812749e-04   7.96812749e-04   8.17529880e-01 ...,   7.96812749e-04
    7.96812749e-04   4.78087649e-03]
 [  6.26865672e-02   2.98507463e-03   1.37313433e-01 ...,   1.79104478e-02
    2.98507463e-03   6.26865672e-02]
 [  3.49514563e-02   9.70873786e-04   8.11650485e-01 ...,   9.70873786e-04
    9.70873786e-04   9.70873786e-04]]
 TOtal time taken : 4308.822595 
